--------- beginning of crash
06-12 23:12:35.588 F/linker  (19094): CANNOT LINK EXECUTABLE "/system/bin/smartcable/smartCableSTBApp": library "libmosquitto.so" not found: needed by main executable
06-12 23:18:51.255 W/[ 3298.372574@2]  RTW(    0): Turbo EDCA =0x5ea42b
06-12 23:18:54.631 W/[ 3301.751330@0]  RTW(    0): fill_default_txdesc(wlan0): SP Packet(0x0806) rate=0x4 SeqNum = 2746
06-12 23:18:55.988 F/linker  (20666): CANNOT LINK EXECUTABLE "/system/bin/smartcable/smartCableSTBApp": library "libmosquitto.so" not found: needed by main executable
06-12 23:18:59.675 W/[ 3306.795437@0]  RTW(    0): fill_default_txdesc(wlan0): SP Packet(0x0806) rate=0x4 SeqNum = 2751
06-12 23:19:00.994 F/linker  (20680): CANNOT LINK EXECUTABLE "/system/bin/smartcable/smartCableSTBApp": library "libmosquitto.so" not found: needed by main executable
06-12 23:19:03.351 W/[ 3310.468650@2]  RTW(    0): Turbo EDCA =0xa42b
06-12 23:19:04.207 W/[ 3311.326473@1]  RTW(    0): fill_default_txdesc(wlan0): SP Packet(0x0806) rate=0x4 SeqNum = 2767
06-12 23:19:05.367 W/[ 3312.484610@3]  RTW(    0): Turbo EDCA =0x5ea42b
06-12 23:19:06.000 F/linker  (20692): CANNOT LINK EXECUTABLE "/system/bin/smartcable/smartCableSTBApp": library "libmosquitto.so" not found: needed by main executable
06-12 23:19:09.239 W/[ 3316.358986@1]  RTW(    0): fill_default_txdesc(wlan0): SP Packet(0x0806) rate=0x4 SeqNum = 2774
06-12 23:19:11.005 F/linker  (20701): CANNOT LINK EXECUTABLE "/system/bin/smartcable/smartCableSTBApp": library "libmosquitto.so" not found: needed by main executable
06-12 23:19:13.435 W/[ 3320.552672@0]  RTW(    0): Turbo EDCA =0xa42b
06-12 23:19:14.368 W/[ 3321.486736@0]  RTW(    0): fill_default_txdesc(wlan0): SP Packet(0x0806) rate=0x4 SeqNum = 2809
06-12 23:19:16.010 F/linker  (20714): CANNOT LINK EXECUTABLE "/system/bin/smartcable/smartCableSTBApp": library "libmosquitto.so" not found: needed by main executable
06-12 23:19:17.463 W/[ 3324.580794@2]  RTW(    0): Turbo EDCA =0x5ea42b
06-12 23:19:20.003 W/[ 3327.121083@1]  RTW(    0): fill_default_txdesc(wlan0): SP Packet(0x0806) rate=0x4 SeqNum = 2815
06-12 23:19:21.017 F/linker  (20724): CANNOT LINK EXECUTABLE "/system/bin/smartcable/smartCableSTBApp": library "libmosquitto.so" not found: needed by main executable
06-12 23:19:25.063 W/[ 3332.181244@1]  RTW(    0): fill_default_txdesc(wlan0): SP Packet(0x0806) rate=0x4 SeqNum = 2838
06-12 23:19:26.020 F/linker  (20738): CANNOT LINK EXECUTABLE "/system/bin/smartcable/smartCableSTBApp": library "libmosquitto.so" not found: needed by main executable
06-12 23:19:29.531 W/[ 3336.648824@0]  RTW(    0): fill_default_txdesc(wlan0): SP Packet(0x0806) rate=0x4 SeqNum = 2849
06-12 23:19:31.028 F/linker  (20748): CANNOT LINK EXECUTABLE "/system/bin/smartcable/smartCableSTBApp": library "libmosquitto.so" not found: needed by main executable
06-12 23:19:34.223 W/[ 3341.341716@1]  RTW(    0): fill_default_txdesc(wlan0): SP Packet(0x0806) rate=0x4 SeqNum = 2884
06-12 23:19:36.032 F/linker  (20759): CANNOT LINK EXECUTABLE "/system/bin/smartcable/smartCableSTBApp": library "libmosquitto.so" not found: needed by main executable
06-12 23:19:37.627 W/[ 3344.744607@3]  RTW(    0): Turbo EDCA =0xa42b
06-12 23:19:39.291 W/[ 3346.411566@0]  RTW(    0): fill_default_txdesc(wlan0): SP Packet(0x0806) rate=0x4 SeqNum = 2956
06-12 23:19:41.036 F/linker  (20773): CANNOT LINK EXECUTABLE "/system/bin/smartcable/smartCableSTBApp": library "libmosquitto.so" not found: needed by main executable
06-12 23:19:41.335 W/[ 3348.452576@0]  RTW(    0): fill_default_txdesc(wlan0): SP Packet(0x0806) rate=0x4 SeqNum = 2962
06-12 23:19:41.655 W/[ 3348.772631@2]  RTW(    0): Turbo EDCA =0x5ea42b
06-12 23:19:44.375 W/[ 3351.493049@0]  RTW(    0): fill_default_txdesc(wlan0): SP Packet(0x0806) rate=0x4 SeqNum = 2965
06-12 23:19:46.042 F/linker  (20782): CANNOT LINK EXECUTABLE "/system/bin/smartcable/smartCableSTBApp": library "libmosquitto.so" not found: needed by main executable
06-12 23:19:49.447 W/[ 3356.567346@3]  RTW(    0): fill_default_txdesc(wlan0): SP Packet(0x0806) rate=0x4 SeqNum = 2995
06-12 23:19:51.048 F/linker  (20796): CANNOT LINK EXECUTABLE "/system/bin/smartcable/smartCableSTBApp": library "libmosquitto.so" not found: needed by main executable
06-12 23:19:54.523 W/[ 3361.642858@3]  RTW(    0): fill_default_txdesc(wlan0): SP Packet(0x0806) rate=0x4 SeqNum = 3001
06-12 23:19:56.051 F/linker  (20809): CANNOT LINK EXECUTABLE "/system/bin/smartcable/smartCableSTBApp": library "libmosquitto.so" not found: needed by main executable
06-12 23:19:57.783 W/[ 3364.900610@2]  RTW(    0): Turbo EDCA =0xa42b
06-12 23:19:59.591 W/[ 3366.712421@0]  RTW(    0): fill_default_txdesc(wlan0): SP Packet(0x0806) rate=0x4 SeqNum = 3016
06-12 23:19:59.799 W/[ 3366.916605@1]  RTW(    0): Turbo EDCA =0x5ea42b
06-12 23:20:01.058 F/linker  (20819): CANNOT LINK EXECUTABLE "/system/bin/smartcable/smartCableSTBApp": library "libmosquitto.so" not found: needed by main executable
06-12 23:20:01.815 W/[ 3368.932596@1]  RTW(    0): Turbo EDCA =0xa42b
06-12 23:20:04.243 W/[ 3371.362821@3]  RTW(    0): fill_default_txdesc(wlan0): SP Packet(0x0806) rate=0x4 SeqNum = 3088
06-12 23:20:05.851 W/[ 3372.968620@1]  RTW(    0): Turbo EDCA =0x5ea42b
06-12 23:20:06.064 F/linker  (20828): CANNOT LINK EXECUTABLE "/system/bin/smartcable/smartCableSTBApp": library "libmosquitto.so" not found: needed by main executable
06-12 23:20:09.335 W/[ 3376.453736@3]  RTW(    0): fill_default_txdesc(wlan0): SP Packet(0x0806) rate=0x4 SeqNum = 3093
06-12 23:20:10.707 W/[ 3377.827683@0]  audit(    0): audit_lost=3405 audit_rate_limit=5 audit_backlog_limit=64
06-12 23:20:10.707 E/[ 3377.827691@0]  audit(    0): rate limit exceeded
06-12 23:20:11.069 F/linker  (20843): CANNOT LINK EXECUTABLE "/system/bin/smartcable/smartCableSTBApp": library "libmosquitto.so" not found: needed by main executable
06-12 23:20:14.791 W/[ 3381.911922@3]  RTW(    0): fill_default_txdesc(wlan0): SP Packet(0x0806) rate=0x4 SeqNum = 3103
06-12 23:20:16.072 F/linker  (20852): CANNOT LINK EXECUTABLE "/system/bin/smartcable/smartCableSTBApp": library "libmosquitto.so" not found: needed by main executable
06-12 23:20:17.943 W/[ 3385.060915@0]  RTW(    0): Turbo EDCA =0xa42b
06-12 23:20:19.871 W/[ 3386.991578@3]  RTW(    0): fill_default_txdesc(wlan0): SP Packet(0x0806) rate=0x4 SeqNum = 3112
06-12 23:20:19.963 W/[ 3387.080666@1]  RTW(    0): Turbo EDCA =0x5ea42b
06-12 23:20:20.589 I/        (    0): [ 3387.706222@1]  EXT4-fs (mmcblk0p17): re-mounted. Opts: (null)
06-12 23:20:21.076 F/linker  (20924): CANNOT LINK EXECUTABLE "/system/bin/smartcable/smartCableSTBApp": library "libmosquitto.so" not found: needed by main executable
06-12 23:20:24.239 D/[ 3391.358203@2]  logd(    0): logdr: UID=0 GID=0 PID=21015 b tail=0 logMask=99 pid=0 start=0ns timeout=0ns
06-12 23:20:24.931 W/[ 3392.051513@0]  RTW(    0): fill_default_txdesc(wlan0): SP Packet(0x0806) rate=0x4 SeqNum = 521
06-12 23:20:25.327 I/ActivityManager(  637): Force stopping io.appium.uiautomator2.server appid=10096 user=0: from pid 21072
06-12 23:20:25.332 I/ActivityManager(  637): Force stopping io.appium.uiautomator2.server.test appid=10095 user=0: from pid 21073
06-12 23:20:26.081 F/linker  (21084): CANNOT LINK EXECUTABLE "/system/bin/smartcable/smartCableSTBApp": library "libmosquitto.so" not found: needed by main executable
06-12 23:20:26.193 I/ActivityManager(  637): Force stopping io.appium.uiautomator2.server appid=10096 user=0: start instr
06-12 23:20:26.198 D/CompatibilityChangeReporter(  637): Compat change id reported: 135634846; UID 10096; state: DISABLED
06-12 23:20:26.199 D/CompatibilityChangeReporter(  637): Compat change id reported: 143937733; UID 10096; state: ENABLED
06-12 23:20:26.214 I/ActivityManager(  637): Start proc 21098:io.appium.uiautomator2.server/u0a96 for added application io.appium.uiautomator2.server
06-12 23:20:30.011 W/[ 3397.131357@1]  RTW(    0): fill_default_txdesc(wlan0): SP Packet(0x0806) rate=0x4 SeqNum = 1863
06-12 23:20:30.539 D/[ 3397.654446@2]  logd(    0): logdr: UID=0 GID=0 PID=21191 b tail=0 logMask=99 pid=0 start=0ns timeout=0ns
06-12 23:20:30.547 D/[ 3397.666533@2]  logd(    0): Skipping 4294967295 entries from slow reader, pid 21191, from LogBuffer::kickMe()
06-12 23:20:30.556 E/chromium( 2252): [ERROR:tile_manager.cc(793)] WARNING: tile memory limits exceeded, some content may not draw
06-12 23:20:30.560 D/Glide   ( 1786): Finished loading Bitmap from LOCAL for com.bumptech.glide.gifdecoder.StandardGifDecoder@6f5af65 with size [314x176] in 213.430834 ms
06-12 23:20:30.584 D/stbdpc  (  403): STB_DPGetNumPaths[570]: num_paths: 1
06-12 23:20:30.605 D/JioStbInactivityTimer(  936): Timer: count 262 warningTimeout:10680 timeout:10800
06-12 23:20:30.605 D/JioStbInactivityTimer(  936): isUserActive: Curr:3133803 Prev:3133803
06-12 23:20:30.622 E/chromium( 2252): [ERROR:tile_manager.cc(793)] WARNING: tile memory limits exceeded, some content may not draw
06-12 23:20:30.663 D/dvb_iptv(  403): ReadEmmNetworkTask[1537]: EMM Select Timeout Occured 49
06-12 23:20:30.666 E/WifiVendorHal(  637): getWifiLinkLayerStats_1_3_Internal(l.973) failed {.code = ERROR_UNKNOWN, .description = unknown error}
06-12 23:20:30.684 D/stbdpc  (  403): STB_DPGetNumPaths[570]: num_paths: 1
06-12 23:20:30.741 D/ltts_ip_emm(  403): LTTS_IP_DMXStartEMM[381]: parse_emm_cat_status failed
06-12 23:20:30.771 E/chromium( 2252): [ERROR:tile_manager.cc(793)] WARNING: tile memory limits exceeded, some content may not draw
06-12 23:20:30.775 D/Glide   ( 1786): Finished loading Bitmap from LOCAL for com.bumptech.glide.gifdecoder.StandardGifDecoder@6f5af65 with size [314x176] in 215.49695799999998 ms
06-12 23:20:30.784 D/stbdpc  (  403): STB_DPGetNumPaths[570]: num_paths: 1
06-12 23:20:30.836 E/chromium( 2252): [ERROR:tile_manager.cc(793)] WARNING: tile memory limits exceeded, some content may not draw
06-12 23:20:30.885 D/stbdpc  (  403): STB_DPGetNumPaths[570]: num_paths: 1
06-12 23:20:30.946 I/ActivityTaskManager(  637): START u0 {flg=0x10000000 cmp=in.startv.hotstar/com.hotstar.MainActivity} from uid 0
06-12 23:20:30.946 D/ActivityStarter(  637):  
06-12 23:20:30.946 D/ActivityStarter(  637): launchedPkgName :: in.startv.hotstar 
06-12 23:20:30.946 D/ActivityStarter(  637): callingPackage :: com.android.shell 
06-12 23:20:30.946 D/ActivityStarter(  637): callingUid :: 0 
06-12 23:20:30.946 D/ActivityStarter(  637): callingPid :: 21209
06-12 23:20:30.946 D/ActivityTaskManager(  637): OTHER app is launched
06-12 23:20:30.954 V/DigitalSignage(  637): Package Name: null
06-12 23:20:30.954 V/DigitalSignage(  637): Left: 0
06-12 23:20:30.954 V/DigitalSignage(  637): Right: 0
06-12 23:20:30.954 V/DigitalSignage(  637): Top: 0
06-12 23:20:30.954 V/DigitalSignage(  637): Bottom: 0
06-12 23:20:30.955 D/DigitalSignage(  637): else - Package Name :: null left : 0 right :: 0 top :: 0 bottom :: 0 dfu-right :: 1920 dfu-bottom :: 1080
06-12 23:20:30.975 D/CompatibilityChangeReporter(  637): Compat change id reported: 135634846; UID 10072; state: DISABLED
06-12 23:20:30.976 D/CompatibilityChangeReporter(  637): Compat change id reported: 143937733; UID 10072; state: ENABLED
06-12 23:20:30.978 E/chromium( 2252): [ERROR:tile_manager.cc(793)] WARNING: tile memory limits exceeded, some content may not draw
06-12 23:20:30.982 D/Glide   ( 1786): Finished loading Bitmap from LOCAL for com.bumptech.glide.gifdecoder.StandardGifDecoder@6f5af65 with size [314x176] in 206.73904199999998 ms
06-12 23:20:30.985 D/stbdpc  (  403): STB_DPGetNumPaths[570]: num_paths: 1
06-12 23:20:30.987 V/DigitalSignage(  637): Package Name: null
06-12 23:20:30.987 V/DigitalSignage(  637): Left: 0
06-12 23:20:30.987 V/DigitalSignage(  637): Right: 0
06-12 23:20:30.987 V/DigitalSignage(  637): Top: 0
06-12 23:20:30.987 V/DigitalSignage(  637): Bottom: 0
06-12 23:20:30.988 D/DigitalSignage(  637): else - Package Name :: null left : 0 right :: 0 top :: 0 bottom :: 0 dfu-right :: 1920 dfu-bottom :: 1080
06-12 23:20:30.988 V/DigitalSignage(  637): Package Name: null
06-12 23:20:30.988 V/DigitalSignage(  637): Left: 0
06-12 23:20:30.988 V/DigitalSignage(  637): Right: 0
06-12 23:20:30.988 V/DigitalSignage(  637): Top: 0
06-12 23:20:30.988 V/DigitalSignage(  637): Bottom: 0
06-12 23:20:30.988 D/DigitalSignage(  637): else - Package Name :: null left : 0 right :: 0 top :: 0 bottom :: 0 dfu-right :: 1920 dfu-bottom :: 1080
06-12 23:20:30.988 I/appium  (21098): channel read: POST /session/cd6b97fb-043a-4938-910b-8b388c8467b2/element
06-12 23:20:30.989 I/appium  (21098): FindElement command
06-12 23:20:30.993 D/JioLauncher( 1786): package-unregisterReceiver-for-downloadFeedBackReceiver
06-12 23:20:30.993 I/appium  (21098): method: 'xpath', selector: '//android.widget.ImageView[@resource-id='in.startv.hotstar:id/iv_profile']'
06-12 23:20:30.993 D/JioLauncher( 1786): onPause called in PromotionFragment
06-12 23:20:30.993 D/JioLauncher( 1786): intro-activity-on-pause
06-12 23:20:30.993 D/JioLauncher( 1786): recommendation-pause-called-no-recommendation-call-in-progress-cancel-handler
06-12 23:20:30.993 D/JioLauncher( 1786): ipl-pause-called-no-ipl-call-in-progress-cancel-handler
06-12 23:20:30.993 D/JioLauncher( 1786): for-u-recommendation-api-call-remove
06-12 23:20:30.993 D/JioLauncher( 1786): promotion-pause-called-no-ads-call-in-progress-cancel-handler
06-12 23:20:30.993 D/JioLauncher( 1786): ipl-promotion-pause-called-no-ads-call-in-progress-cancel-handler
06-12 23:20:30.995 D/JioLauncher( 1786): ThreadCount-119
06-12 23:20:30.995 D/JioLauncher( 1786): isInactivityPopupDisplaying-{"inactivity_status_modified_time":1420050609501,"inactivity_status":false,"inactivity_window_timeout":120000}
06-12 23:20:30.995 D/JioLauncher( 1786): inactivity_status-false- result-false
06-12 23:20:30.995 D/JioLauncher( 1786): overlay-removing-type-LIVE_TV_ALERT_TYPE  -isInactivityPopupDisplaying-false
06-12 23:20:30.995 D/JioLauncher( 1786): ThreadCount-119
06-12 23:20:30.996 D/JioLauncher( 1786): isInactivityPopupDisplaying-{"inactivity_status_modified_time":1420050609501,"inactivity_status":false,"inactivity_window_timeout":120000}
06-12 23:20:30.996 D/JioLauncher( 1786): inactivity_status-false- result-false
06-12 23:20:30.996 D/JioLauncher( 1786): block-apps 1 null false
06-12 23:20:30.996 D/JioLauncher( 1786): global-key-unblock-all-key
06-12 23:20:30.997 I/appium  (21098): Waiting up to 10000ms for the device to idle
06-12 23:20:30.998 D/JioLauncher( 1786): block-apps -1 null false
06-12 23:20:30.998 D/JioLauncher( 1786): global-key-block-all-key--others
06-12 23:20:31.016 D/Zygote  (  325): Forked child process 21213
06-12 23:20:31.024 D/JioLauncher( 1786): promotion auto play stop true
06-12 23:20:31.027 V/DigitalSignage(  637): Package Name: null
06-12 23:20:31.027 V/DigitalSignage(  637): Left: 0
06-12 23:20:31.027 W/ActivityManager(  637): Slow operation: 69ms so far, now at startProcess: returned from zygote!
06-12 23:20:31.027 V/DigitalSignage(  637): Right: 0
06-12 23:20:31.028 V/DigitalSignage(  637): Top: 0
06-12 23:20:31.028 V/DigitalSignage(  637): Bottom: 0
06-12 23:20:31.028 D/DigitalSignage(  637): else - Package Name :: null left : 0 right :: 0 top :: 0 bottom :: 0 dfu-right :: 1920 dfu-bottom :: 1080
06-12 23:20:31.035 W/ActivityManager(  637): Slow operation: 77ms so far, now at startProcess: done updating battery stats
06-12 23:20:31.035 W/ActivityManager(  637): Slow operation: 77ms so far, now at startProcess: building log message
06-12 23:20:31.036 I/ActivityManager(  637): Start proc 21213:in.startv.hotstar/u0a72 for pre-top-activity {in.startv.hotstar/com.hotstar.MainActivity}
06-12 23:20:31.036 W/ActivityManager(  637): Slow operation: 77ms so far, now at startProcess: starting to update pids map
06-12 23:20:31.037 W/ActivityManager(  637): Slow operation: 78ms so far, now at startProcess: done updating pids map
06-12 23:20:31.065 I/adbd    ( 5896): jdwp connection from 21213
06-12 23:20:31.081 E/chromium( 2252): [ERROR:tile_manager.cc(793)] WARNING: tile memory limits exceeded, some content may not draw
06-12 23:20:31.085 D/ActivityTaskManager(  637): JioHomeManagerService :: ActivityRecord :: setState :: StateFrom :: INITIALIZING StateTo :: RESUMED 
06-12 23:20:31.085 D/stbdpc  (  403): STB_DPGetNumPaths[570]: num_paths: 1
06-12 23:20:31.087 V/DigitalSignage(  637): Package Name: null
06-12 23:20:31.087 V/DigitalSignage(  637): Left: 0
06-12 23:20:31.087 V/DigitalSignage(  637): Right: 0
06-12 23:20:31.087 V/DigitalSignage(  637): Top: 0
06-12 23:20:31.087 V/DigitalSignage(  637): Bottom: 0
06-12 23:20:31.087 D/DigitalSignage(  637): else - Package Name :: null left : 0 right :: 0 top :: 0 bottom :: 0 dfu-right :: 1920 dfu-bottom :: 1080
06-12 23:20:31.099 V/DigitalSignage(  637): Package Name: null
06-12 23:20:31.099 V/DigitalSignage(  637): Left: 0
06-12 23:20:31.099 V/DigitalSignage(  637): Right: 0
06-12 23:20:31.099 V/DigitalSignage(  637): Top: 0
06-12 23:20:31.099 V/DigitalSignage(  637): Bottom: 0
06-12 23:20:31.100 D/DigitalSignage(  637): else - Package Name :: null left : 0 right :: 0 top :: 0 bottom :: 0 dfu-right :: 1920 dfu-bottom :: 1080
06-12 23:20:31.113 I/android.hardware.power-service.libperfmgr(  369): Power setBoost: INTERACTION duration: 0
06-12 23:20:31.113 I/libperfmgr(  369): Do Powerhint: INTERACTION
06-12 23:20:31.122 D/NetflixService(  987): onForegroundActivitiesChanged pid:21213,uid:10072,fg:true
06-12 23:20:31.125 D/ActivityManager(  637): JioHomeManagerService :: StateFrom :: INITIALIZING StateTo :: RESUMED Activity :: in.startv.hotstar/com.hotstar.MainActivity Action :: com.jio.remote.action.applaunch
06-12 23:20:31.137 V/DigitalSignage(  637): Package Name: null
06-12 23:20:31.137 V/DigitalSignage(  637): Left: 0
06-12 23:20:31.137 V/DigitalSignage(  637): Right: 0
06-12 23:20:31.137 V/DigitalSignage(  637): Top: 0
06-12 23:20:31.137 V/DigitalSignage(  637): Bottom: 0
06-12 23:20:31.137 D/DigitalSignage(  637): else - Package Name :: null left : 0 right :: 0 top :: 0 bottom :: 0 dfu-right :: 1920 dfu-bottom :: 1080
06-12 23:20:31.145 D/NetflixService(  987): processName:com.netflix.ninja,importance:300
06-12 23:20:31.163 D/dvb_iptv(  403): ReadEmmNetworkTask[1537]: EMM Select Timeout Occured 50
06-12 23:20:31.185 D/stbdpc  (  403): STB_DPGetNumPaths[570]: num_paths: 1
06-12 23:20:31.186 F/linker  (21235): CANNOT LINK EXECUTABLE "/system/bin/smartcable/smartCableSTBApp": library "libmosquitto.so" not found: needed by main executable
06-12 23:20:31.238 D/NetworkSecurityConfig(21213): Using Network Security Config from resource network_security_config debugBuild: false
06-12 23:20:31.239 D/NetworkSecurityConfig(21213): Using Network Security Config from resource network_security_config debugBuild: false
06-12 23:20:31.254 D/SessionsDependencies(21213): Dependency to CRASHLYTICS added.
06-12 23:20:31.259 I/FirebaseApp(21213): Device unlocked: initializing all Firebase APIs for app [DEFAULT]
06-12 23:20:31.263 E/chromium( 2252): [ERROR:tile_manager.cc(793)] WARNING: tile memory limits exceeded, some content may not draw
06-12 23:20:31.268 D/Glide   ( 1786): Finished loading Bitmap from LOCAL for com.bumptech.glide.gifdecoder.StandardGifDecoder@6f5af65 with size [314x176] in 285.39799999999997 ms
06-12 23:20:31.273 D/FirebaseSessions(21213): Initializing Firebase Sessions SDK.
06-12 23:20:31.285 D/stbdpc  (  403): STB_DPGetNumPaths[570]: num_paths: 1
06-12 23:20:31.287 I/FirebaseCrashlytics(21213): Initializing Firebase Crashlytics 19.3.0 for in.startv.hotstar
06-12 23:20:31.298 W/GooglePlayServicesUtil(21213): in.startv.hotstar requires the Google Play Store, but it is missing.
06-12 23:20:31.298 E/DynamiteModule(21213): Invalid GmsCore APK, remote loading disabled.
06-12 23:20:31.298 I/DynamiteModule(21213): Considering local module com.google.android.gms.measurement.dynamite:127 and remote module com.google.android.gms.measurement.dynamite:0
06-12 23:20:31.303 I/DynamiteModule(21213): Selected local version of com.google.android.gms.measurement.dynamite
06-12 23:20:31.303 E/DynamiteModule(21213): Invalid GmsCore APK, remote loading disabled.
06-12 23:20:31.311 D/SessionsDependencies(21213): Subscriber CRASHLYTICS registered.
06-12 23:20:31.367 E/chromium( 2252): [ERROR:tile_manager.cc(793)] WARNING: tile memory limits exceeded, some content may not draw
06-12 23:20:31.373 I/FirebaseInitProvider(21213): FirebaseApp initialization successful
06-12 23:20:31.376 D/WM-WrkMgrInitializer(21213): Initializing WorkManager with default configuration.
06-12 23:20:31.386 D/stbdpc  (  403): STB_DPGetNumPaths[570]: num_paths: 1
06-12 23:20:31.386 I/TetheringManager(21213): registerTetheringEventCallback:in.startv.hotstar
06-12 23:20:31.387 I/lowmemorykiller(  231): medium memory pressure event is triggered for new strategy
06-12 23:20:31.387 D/lowmemorykiller(  231): LMKD mp_event_psi kill_reasons available are PRESSURE_AFTER_KILL, NOT_RESPONDING, LOW_SWAP_AND_THRASHING, LOW_MEM_AND_SWAP, LOW_MEM_AND_THRASHING, DIRECT_RECL_AND_THRASHING
06-12 23:20:31.387 D/lowmemorykiller(  231): LMKD mp_event_psi kill_reason received= -1
06-12 23:20:31.399 I/ThermalService(  987): CPU temperatures: [70.8]
06-12 23:20:31.415 E/ocessService0:( 2252): failed to create Unix domain socket: Operation not permitted
06-12 23:20:31.426 E/DynamiteModule(21213): Invalid GmsCore APK, remote loading disabled.
06-12 23:20:31.426 I/DynamiteModule(21213): Considering local module com.google.android.gms.cast_tv_dynamite:1 and remote module com.google.android.gms.cast_tv_dynamite:0
06-12 23:20:31.426 I/DynamiteModule(21213): Selected local version of com.google.android.gms.cast_tv_dynamite
06-12 23:20:31.436 D/LifecycleServiceBinder(21213): Binding service to application.
06-12 23:20:31.451 I/FA      (21213): App measurement initialized, version: 106000
06-12 23:20:31.456 I/FA      (21213): To enable debug logging run: adb shell setprop log.tag.FA VERBOSE
06-12 23:20:31.458 I/FA      (21213): To enable faster debug mode event logging run:
06-12 23:20:31.458 I/FA      (21213):   adb shell setprop debug.firebase.analytics.app in.startv.hotstar
06-12 23:20:31.486 D/stbdpc  (  403): STB_DPGetNumPaths[570]: num_paths: 1
06-12 23:20:31.487 I/lowmemorykiller(  231): medium memory pressure event is triggered for new strategy
06-12 23:20:31.488 D/lowmemorykiller(  231): LMKD mp_event_psi kill_reasons available are PRESSURE_AFTER_KILL, NOT_RESPONDING, LOW_SWAP_AND_THRASHING, LOW_MEM_AND_SWAP, LOW_MEM_AND_THRASHING, DIRECT_RECL_AND_THRASHING
06-12 23:20:31.488 D/lowmemorykiller(  231): LMKD mp_event_psi kill_reason received= -1
06-12 23:20:31.498 D/rtk_heartbeat(  350): heartbeat_timed_out: heartbeatCmdCount = 3377, expected nextSeqNum = 3377
06-12 23:20:31.503 D/rtk_heartbeat(  350): rtkbt_heartbeat_cmpl_cback: Current SeqNum = 3377,should SeqNum=3377, status = 0
06-12 23:20:31.504 I/appium  (21098): The following attributes will be included to the page source: [resource-id]
06-12 23:20:31.520 V/DigitalSignage(  637): Package Name: null
06-12 23:20:31.520 V/DigitalSignage(  637): Left: 0
06-12 23:20:31.520 V/DigitalSignage(  637): Right: 0
06-12 23:20:31.520 V/DigitalSignage(  637): Top: 0
06-12 23:20:31.520 V/DigitalSignage(  637): Bottom: 0
06-12 23:20:31.520 D/DigitalSignage(  637): else - Package Name :: null left : 0 right :: 0 top :: 0 bottom :: 0 dfu-right :: 1920 dfu-bottom :: 1080
06-12 23:20:31.524 D/BluetoothAdapter( 2896): isLeEnabled(): ON
06-12 23:20:31.535 D/BluetoothAdapter( 2896): isLeEnabled(): ON
06-12 23:20:31.540 D/BluetoothAdapterService(  765): getAdapterService() - returning com.android.bluetooth.btservice.AdapterService@cf08a1b
06-12 23:20:31.555 I/AmFFmpegExtractor(  465): checkInList: isw:0, m:audio/mpeg, t:1, i:86017 t:0
06-12 23:20:31.555 I/AmFFmpegExtractor(  465): checkInList: isw:1, m:audio/mpeg, t:1, i:86017 t:0
06-12 23:20:31.555 E/AmFFmpegExtractor(  465): codec_ctx->properties: 0
06-12 23:20:31.555 I/AmFFmpegExtractor(  465): checkSupportInList ret 1
06-12 23:20:31.557 I/AmFFmpegExtractor(  465): checkInList: isw:0, m:audio/mpeg, t:1, i:86017 t:0
06-12 23:20:31.557 I/AmFFmpegExtractor(  465): checkInList: isw:1, m:audio/mpeg, t:1, i:86017 t:0
06-12 23:20:31.557 E/AmFFmpegExtractor(  465): codec_ctx->properties: 0
06-12 23:20:31.557 I/AmFFmpegExtractor(  465): checkSupportInList ret 0
06-12 23:20:31.557 E/AmFFmpegExtractor(  465): vendor do not support
06-12 23:20:31.559 E/Utils   (  465): did not find channel-count and/or sample-rate
06-12 23:20:31.586 D/stbdpc  (  403): STB_DPGetNumPaths[570]: num_paths: 1
06-12 23:20:31.588 I/lowmemorykiller(  231): medium memory pressure event is triggered for new strategy
06-12 23:20:31.588 D/lowmemorykiller(  231): LMKD mp_event_psi kill_reasons available are PRESSURE_AFTER_KILL, NOT_RESPONDING, LOW_SWAP_AND_THRASHING, LOW_MEM_AND_SWAP, LOW_MEM_AND_THRASHING, DIRECT_RECL_AND_THRASHING
06-12 23:20:31.588 D/lowmemorykiller(  231): LMKD mp_event_psi kill_reason received= -1
06-12 23:20:31.594 I/AmAVUtils(21213): AmAVUtils, GITINFO : d32b3814175617bb24dd0965983e5642c803ab3a(drm.autobuild  Mon Oct 18 12:59:01 CST 2021)
06-12 23:20:31.594 I/AmAVUtils(21213): set profile 0 level:0
06-12 23:20:31.604 D/ConnectivityService(  637): NetReassign [no changes]
06-12 23:20:31.604 D/JioStbInactivityTimer(  936): Timer: count 263 warningTimeout:10680 timeout:10800
06-12 23:20:31.604 D/JioStbInactivityTimer(  936): isUserActive: Curr:3133803 Prev:3133803
06-12 23:20:31.638 D/CCodec  (21213): allocate(c2.android.mp3.decoder)
06-12 23:20:31.640 I/Codec2Client(21213): Available Codec2 services: "software"
06-12 23:20:31.643 V/C2Store (  479): in init
06-12 23:20:31.643 V/C2Store (  479): loading dll
06-12 23:20:31.645 W/.startv.hotsta(21213): Long monitor contention with owner Firebase Background Thread #0 (21243) at java.lang.Object B5.i.call()(SourceFile:38) waiters=0 in java.lang.Object B5.i.call() for 192ms
06-12 23:20:31.646 I/CCodec  (21213): Created component [c2.android.mp3.decoder]
